學校名稱,學院名稱,系所名稱,系所網址
國立臺灣大學,醫學院,臨床醫學研究所,https://www.mc.ntu.edu.tw/clinicalmed/Index.action
國立臺灣大學,醫學院,分子醫學研究所,http://molecular.ntu.edu.tw/
國立臺灣大學,醫學院,免疫學研究所,https://immunology.mc.ntu.edu.tw/
國立臺灣大學,醫學院,生理學研究所,http://physiology.mc.ntu.edu.tw/
國立臺灣大學,醫學院,病理學研究所,https://www.mc.ntu.edu.tw/path/Index.action
國立臺灣大學,醫學院,解剖學暨細胞生物學研究所,https://www.mc.ntu.edu.tw/anatomy/Index.action
國立臺灣大學,醫學院,腫瘤醫學研究所,https://www.mc.ntu.edu.tw/oncology/Index.action
國立臺灣大學,醫學院,轉譯醫學博士學位學程,https://www.mc.ntu.edu.tw/ntutrans/Index.action
國立臺灣大學,醫學院,基因體暨蛋白體醫學研究所,https://www.mc.ntu.edu.tw/medgenpro/Index.action
國立臺灣大學,醫學院,醫學教育暨生醫倫理研究所,http://mebe.mc.ntu.edu.tw/
國立臺灣大學,醫學院,藥理學研究所,https://www.mc.ntu.edu.tw/pharmacology/Index.action
國立臺灣大學,醫學院,法醫學研究所,https://www.mc.ntu.edu.tw/forensic/Index.action
國立臺灣大學,醫學院,腦與心智科學研究所,http://gibms.mc.ntu.edu.tw/index.php
國立臺灣大學,醫學院,學士後護理學系,https://www.mc.ntu.edu.tw/bsnursing/Index.action
國立臺灣大學,醫學院,護理學系,https://www.mc.ntu.edu.tw/nursing/
國立臺灣大學,醫學院,醫學檢驗暨生物技術學系,https://www.mc.ntu.edu.tw/clsmb/
國立臺灣大學,醫學院,醫療器材與醫學影像研究所,https://www.mc.ntu.edu.tw/mdi/
國立臺灣大學,醫學院,物理治療學系,https://www.mc.ntu.edu.tw/ntupt
國立臺灣大學,醫學院,職能治療學系,https://www.mc.ntu.edu.tw/otntu/Index.action
國立臺灣大學,藥學專業學院,藥學系,http://rx.mc.ntu.edu.tw/
國立臺灣大學,藥學專業學院,臨床藥學研究所,http://ntugiocp.mc.ntu.edu.tw/
國立臺灣大學,公共衛生學院,公共衛生碩士學位學程,http://mph.ntu.edu.tw/
國立臺灣大學,公共衛生學院,公共衛生學系,http://dph.ntu.edu.tw/
國立臺灣大學,公共衛生學院,流行病學與預防醫學研究所,http://epm.ntu.edu.tw/
國立臺灣大學,公共衛生學院,健康政策與管理研究所,http://ntuhpm.ntu.edu.tw/
國立臺灣大學,公共衛生學院,健康行為與社區科學研究所,http://hbcs.ntu.edu.tw/
國立臺灣大學,公共衛生學院,食品安全與健康研究所,http://ifsh.ntu.edu.tw/
國立臺灣大學,公共衛生學院,環境與職業健康科學研究所,http://eohs.ntu.edu.tw/web/index/index.jsp
國立臺灣大學,公共衛生學院,全球衛生博士學位學程,https://ghp.ntu.edu.tw/
國立臺灣大學,公共衛生學院,全球衛生碩士學位學程,https://ghp.ntu.edu.tw/
國立臺灣大學,醫學院,毒理學研究所,https://www.mc.ntu.edu.tw/toxico/
國立臺灣大學,醫學院,國際三校農業生技與健康醫療碩士學位學程,http://www.ntugip-triad.ntu.edu.tw/
國立臺灣大學,共同教育中心,智慧醫療與健康資訊碩士學位學程,https://smartmhi.ntu.edu.tw/
國立臺灣大學,社會科學院,社會工作學系,http://ntusw.ntu.edu.tw/
國立臺灣大學,共同教育中心,運動設施與健康管理碩士學位學程,http://master.pe.ntu.edu.tw/
國立臺灣大學,共同教育中心,國際體育運動事務學士學位學程,https://bpisa.ntu.edu.tw/
國立臺灣大學,共同教育中心,創新領域學士學位學程,https://dschool.ntu.edu.tw/%E5%89%B5%E6%96%B0%E9%A0%98%E5%9F%9F%E5%AD%B8%E5%A3%AB%E5%AD%B8%E4%BD%8D%E5%AD%B8%E7%A8%8B/
國立臺灣大學,理學院,化學生物學與分子生物物理學國際研究生博士學位學程,https://w2.ibc.sinica.edu.tw/tigpcbmb/
國立臺灣大學,理學院,奈米科學與技術國際研究生博士學位學程,https://tigp.sinica.edu.tw/?fbclid=IwAR2v9DOXaX4ZR_SVyxnWTbQcaJoCc8MqWqt92SRKkfzQymCGN9dV1G89uig
國立臺灣師範大學,教育學院,教育學系,http://www.ed.ntnu.edu.tw
國立臺灣師範大學,科技與工程學院,科學—科技—工程—數學整合教育國際博士學位學程,https://www.stem.ntnu.edu.tw/index.php/en/main/
國立臺灣師範大學,教育學院,特殊教育學系,http://www.spe.ntnu.edu.tw/
國立臺灣師範大學,教育學院,教育政策與行政研究所,https://epa.ed.ntnu.edu.tw/
國立臺灣師範大學,教育學院,課程與教學研究所,https://ci.ed.ntnu.edu.tw/
國立臺灣師範大學,理學院,科學教育研究所,http://www.gise.ntnu.edu.tw/
國立臺灣師範大學,教育學院,資訊教育研究所,http://www.ice.ntnu.edu.tw
國立臺灣師範大學,教育學院,學習科學學士學位學程,http://www.upls.ntnu.edu.tw
國立臺灣師範大學,教育學院,學士後學位學程教保員專班,https://www.cfs.ntnu.edu.tw/
國立臺灣師範大學,教育學院,公民教育與活動領導學系,http://cve.ntnu.edu.tw/
國立臺灣師範大學,教育學院,社會教育學系,https://www.ace.ntnu.edu.tw/
國立臺灣師範大學,教育學院,健康促進與衛生教育學系,https://www.he.ntnu.edu.tw/
國立臺灣師範大學,科技與工程學院,工業教育學系,https://www.ie.ntnu.edu.tw/
國立臺灣師範大學,運動與休閒學院,體育與運動科學系,http://www.pe.ntnu.edu.tw/
國立臺灣師範大學,教育學院,幼兒與家庭科學學系,https://www.cfs.ntnu.edu.tw/
國立臺灣師範大學,理學院,永續管理與環境教育研究所,https://www.gismee.ntnu.edu.tw/
國立臺灣師範大學,教育學院,教育學院創造力發展碩士在職專班,http://www.cd.ntnu.edu.tw/
國立臺灣師範大學,教育學院,教育學院學士班,http://www.tpicoe.ntnu.edu.tw
國立臺灣師範大學,科技與工程學院,科技應用與人力資源發展學系,http://www.tahrd.ntnu.edu.tw/
國立臺灣師範大學,藝術學院,設計學系,https://www.design.ntnu.edu.tw/
國立臺灣師範大學,藝術學院,美術學系,http://www.art.ntnu.edu.tw
國立臺灣師範大學,音樂學院,音樂學系,http://www.music.ntnu.edu.tw/
國立臺灣師範大學,音樂學院,民族音樂研究所,http://www.giem.ntnu.edu.tw
國立臺灣師範大學,音樂學院,表演藝術研究所,https://www.gipa.ntnu.edu.tw/
國立臺灣師範大學,音樂學院,表演藝術學士學位學程,https://www.bdppa.ntnu.edu.tw/
國立臺灣師範大學,藝術學院,藝術史研究所,http://arthistory.ntnu.edu.tw/
國立臺灣師範大學,文學院,歷史學系,https://www.his.ntnu.edu.tw/
國立臺灣師範大學,文學院,臺灣史研究所,http://www.taih.ntnu.edu.tw/
國立臺灣師範大學,國際與社會科學學院,歐洲文化與觀光研究所,https://www.giect.ntnu.edu.tw
國立臺灣師範大學,文學院,英語學系,http://www.eng.ntnu.edu.tw/
國立臺灣師範大學,文學院,翻譯研究所,http://www.giti.ntnu.edu.tw/
國立臺灣師範大學,國際與社會科學學院,華語文教學系,https://www.tcsl.ntnu.edu.tw/
國立臺灣師範大學,文學院,臺灣語文學系,http://www.tcll.ntnu.edu.tw/
國立臺灣師範大學,文學院,國文學系,https://www.ch.ntnu.edu.tw/
國立臺灣師範大學,教育學院,教育心理與輔導學系,https://www.epc.ntnu.edu.tw/
國立臺灣師範大學,教育學院,成癮防制碩士在職學位學程,http://www.cappr.ntnu.edu.tw/
國立臺灣師範大學,文學院,地理學系,http://www.geo.ntnu.edu.tw/
國立臺灣師範大學,國際與社會科學學院,東亞學系,http://www.deas.ntnu.edu.tw/
國立臺灣師範大學,國際與社會科學學院,全球研究全英語學士學位學程,https://www.pgs.ntnu.edu.tw/
國立臺灣師範大學,教育學院,復健諮商與高齡福祉研究所,http://www.girg.ntnu.edu.tw/
國立臺灣師範大學,國際與社會科學學院,大眾傳播研究所,https://www.mcom.ntnu.edu.tw/
國立臺灣師範大學,科技與工程學院,圖文傳播學系,http://www.gac.ntnu.edu.tw/
國立臺灣師範大學,教育學院,圖書資訊學研究所,http://www.glis.ntnu.edu.tw
國立臺灣師範大學,管理學院,全球經營與策略研究所,http://www.gbs.ntnu.edu.tw/
國立臺灣師範大學,管理學院,企業管理學系,http://www.ba.ntnu.edu.tw/
國立臺灣師範大學,管理學院,管理研究所,http://www.mba.ntnu.edu.tw/
國立臺灣師範大學,管理學院,管理學院高階經理人企業管理碩士在職專班,https://emba.ntnu.edu.tw/
國立臺灣師範大學,運動與休閒學院,運動與休閒學院樂活產業高階經理人企業管理碩士在職專班,http://www.csremba.ntnu.edu.tw/
國立臺灣師範大學,國際與社會科學學院,國際人力資源發展研究所,http://www.ihrd.ntnu.edu.tw/
國立臺灣師範大學,理學院,生命科學系,http://www.biol.ntnu.edu.tw/
國立臺灣師範大學,理學院,生物多樣性國際研究生博士學位學程,https://tigp.apps.sinica.edu.tw/index.php
國立臺灣師範大學,理學院,生技醫藥產業碩士學位學程,https://www.biol.ntnu.edu.tw/index.php/elementor-14222/
國立臺灣師範大學,理學院,營養科學碩士學位學程,http://www.nutrition.ntnu.edu.tw
國立臺灣師範大學,理學院,營養科學學士學位學程,http://www.nutrition.ntnu.edu.tw
國立臺灣師範大學,理學院,化學系,http://www.chem.ntnu.edu.tw/
國立臺灣師範大學,理學院,地球科學系,http://www.es.ntnu.edu.tw
國立臺灣師範大學,理學院,物理學系,https://www2.phy.ntnu.edu.tw/
國立臺灣師範大學,理學院,數學系,https://www.math.ntnu.edu.tw/
國立臺灣師範大學,理學院,資訊工程學系,https://www.csie.ntnu.edu.tw/
國立臺灣師範大學,科技與工程學院,電機工程學系,https://www.ee.ntnu.edu.tw/
國立臺灣師範大學,科技與工程學院,光電工程研究所,https://www.ieo.ntnu.edu.tw/
國立臺灣師範大學,科技與工程學院,光電工程學士學位學程,https://www.ieo.ntnu.edu.tw/
國立臺灣師範大學,科技與工程學院,機電工程學系,http://www.me.ntnu.edu.tw/
國立臺灣師範大學,科技與工程學院,車輛與能源工程學士學位學程,https://en.vee.ntnu.edu.tw/
國立臺灣師範大學,國際與社會科學學院,社會工作學研究所,https://www.sw.ntnu.edu.tw/
國立臺灣師範大學,運動與休閒學院,運動競技學系,http://www.ap.ntnu.edu.tw
國立臺灣師範大學,運動與休閒學院,運動休閒與餐旅管理研究所,https://www.slhm.ntnu.edu.tw/
國立臺灣師範大學,管理學院,管理學院國際時尚高階管理碩士在職專班,http://www.gf.ntnu.edu.tw/
國立成功大學,社會科學院,教育研究所,http://www.ed.ncku.edu.tw/
國立成功大學,規劃與設計學院,科技藝術碩士學位學程,https://technoart.ncku.edu.tw/
國立成功大學,規劃與設計學院,創意產業設計研究所,http://www.icid.ncku.edu.tw/
國立成功大學,規劃與設計學院,工業設計學系,https://ide.ncku.edu.tw/
國立成功大學,文學院,戲劇碩士學位學程,http://mapd.ncku.edu.tw/
國立成功大學,文學院,藝術研究所,https://art.ncku.edu.tw/
國立成功大學,文學院,歷史學系,https://his.ncku.edu.tw
國立成功大學,文學院,考古學研究所,http://archaeology.ncku.edu.tw/
國立成功大學,文學院,外國語文學系,https://flld.ncku.edu.tw/
國立成功大學,文學院,台灣文學系,https://twl.ncku.edu.tw/
國立成功大學,文學院,中國文學系,https://chinese.ncku.edu.tw/
國立成功大學,社會科學院,經濟學系,https://www.econ.ncku.edu.tw/
國立成功大學,社會科學院,政治學系,http://www.polsci.ncku.edu.tw/
國立成功大學,社會科學院,心理學系,http://psychology.ncku.edu.tw/
國立成功大學,醫學院,行為醫學研究所,https://behmed.ncku.edu.tw/
國立成功大學,管理學院,會計學系,http://www.acc.ncku.edu.tw/
國立成功大學,管理學院,會計學系商業資訊分析產業碩士專班,http://www.acc.ncku.edu.tw/
國立成功大學,管理學院,財務金融研究所,http://www.acc.ncku.edu.tw/
國立成功大學,管理學院,財務金融研究所產業碩士專班,http://www.acc.ncku.edu.tw/
國立成功大學,管理學院,高階管理碩士在職專班(EMBA),https://emba.ncku.edu.tw/
國立成功大學,管理學院,電信管理研究所,https://tcm.ncku.edu.tw/
國立成功大學,管理學院,企業管理學系,https://ba.ncku.edu.tw/
國立成功大學,管理學院,國際企業研究所,https://ib.ncku.edu.tw/
國立成功大學,管理學院,國際企業研究所東南亞金融產業碩士專班,https://ib.ncku.edu.tw/p/412-1137-26276.php?Lang=en
國立成功大學,管理學院,國際經營管理研究所(IMBA),https://imba.ncku.edu.tw/
國立成功大學,管理學院,高階經營管理博士學位學程,https://dba.ncku.edu.tw/
國立成功大學,工學院,海洋科技與事務研究所,http://www.iotma.ncku.edu.tw/
國立成功大學,管理學院,工業與資訊管理學系,https://iim.ncku.edu.tw/index.php
國立成功大學,社會科學院,法律學系,http://www.law.ncku.edu.tw/
國立成功大學,生物科學與科技學院,生命科學系,https://www.bio.ncku.edu.tw/
國立成功大學,生物科學與科技學院,熱帶植物與微生物科學研究所,https://itps.ncku.edu.tw/
國立成功大學,生物科學與科技學院,生物科技與產業科學系,http://dbbs.ncku.edu.tw/
國立成功大學,醫學院,微生物及免疫學研究所,http://micimmun.ncku.edu.tw/bin/home.php
國立成功大學,醫學院,生物化學暨分子生物學研究所,https://biochem.ncku.edu.tw/
國立成功大學,醫學院,跨領域神經科學國際博士學位學程(跨領域神經科學國際研究生博士學位學程),http://icmmed.ncku.edu.tw/bin/home.php
國立成功大學,工學院,自然災害減災及管理國際碩士學位學程,http://www.inhmm.ncku.edu.tw
國立成功大學,理學院,化學系,http://www.ch.ncku.edu.tw/main.php
國立成功大學,理學院,地球科學系,https://earth.ncku.edu.tw/
國立成功大學,理學院,物理學系,https://www.phys.ncku.edu.tw/
國立成功大學,理學院,太空與電漿科學研究所,http://www.isaps.ncku.edu.tw
國立成功大學,理學院,數學系,https://math.ncku.edu.tw/index.php?Lang=zh-tw
國立成功大學,管理學院,統計學系,http://www.stat.ncku.edu.tw/
國立成功大學,管理學院,數據科學研究所,http://ds.ncku.edu.tw/index.php
國立成功大學,管理學院,資訊管理研究所,https://iim.ncku.edu.tw/
國立成功大學,電機資訊學院,資訊工程學系,https://www.csie.ncku.edu.tw
國立成功大學,電機資訊學院,資訊工程學系金融科技與資訊工程產業碩士專班,https://www.csie.ncku.edu.tw
國立成功大學,電機資訊學院,資訊工程學系資訊產業碩士專班,https://www.csie.ncku.edu.tw
國立成功大學,電機資訊學院,電腦與通信工程研究所,http://cce.ee.ncku.edu.tw/
國立成功大學,電機資訊學院,醫學資訊研究所,https://www.imi.ncku.edu.tw
國立成功大學,電機資訊學院,人工智慧科技碩士學位學程,https://aim.ncku.edu.tw
國立成功大學,不分院,智慧運算工程博士學位學程,https://computing.ncku.edu.tw/
國立成功大學,不分院,智慧運算碩士學位學程,https://computing.ncku.edu.tw/
國立成功大學,電機資訊學院,智慧資訊安全碩士學位學程,https://csi.ee.ncku.edu.tw/index.php
